Логи трех прогонов: 512Мб,1Гб,2Гб,4Гб,8Гб,16Гб,32Гб,64Гб,128Гб.

32Мб,64Мб,128Мб,256Мб FAILED

C:\Users\User\rand>dieharder.exe -a -g 201 -f 512r.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                        512r.bin|  5.73e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
Preparing to run test 208.  ntuple = 0
# The file file_input_raw was rewound 3 times
       dab_filltree2|   0|   5000000|       1|0.84900552|  PASSED
       dab_filltree2|   1|   5000000|       1|0.20921989|  PASSED
Preparing to run test 209.  ntuple = 0
# The file file_input_raw was rewound 3 times
        dab_monobit2|  12|  65000000|       1|0.69286778|  PASSED

C:\Users\User\rand>dieharder.exe -a -g 201 -f 128r.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                        128r.bin|  5.54e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.02595359|  PASSED
      diehard_operm5|   0|   1000000|     100|0.86252729|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.24834197|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.97595521|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.96707026|  PASSED
        diehard_opso|   0|   2097152|     100|0.53678027|  PASSED
        diehard_oqso|   0|   2097152|     100|0.68987017|  PASSED
         diehard_dna|   0|   2097152|     100|0.18929000|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.90556119|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.54421354|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.10511838|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.09666224|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.16424976|  PASSED
     diehard_squeeze|   0|    100000|     100|0.31523955|  PASSED
        diehard_sums|   0|       100|     100|0.12653711|  PASSED
        diehard_runs|   0|    100000|     100|0.49378940|  PASSED
        diehard_runs|   0|    100000|     100|0.29359405|  PASSED
       diehard_craps|   0|    200000|     100|0.47549404|  PASSED
       diehard_craps|   0|    200000|     100|0.65299386|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.08411591|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.39096855|  PASSED
         sts_monobit|   1|    100000|     100|0.68057380|  PASSED
            sts_runs|   2|    100000|     100|0.82666862|  PASSED
          sts_serial|   1|    100000|     100|0.42383211|  PASSED
          sts_serial|   2|    100000|     100|0.17403738|  PASSED
          sts_serial|   3|    100000|     100|0.24746870|  PASSED
          sts_serial|   3|    100000|     100|0.22133639|  PASSED
          sts_serial|   4|    100000|     100|0.02809934|  PASSED
          sts_serial|   4|    100000|     100|0.03802226|  PASSED
          sts_serial|   5|    100000|     100|0.11476420|  PASSED
          sts_serial|   5|    100000|     100|0.90929767|  PASSED
          sts_serial|   6|    100000|     100|0.06475793|  PASSED
          sts_serial|   6|    100000|     100|0.21488264|  PASSED
          sts_serial|   7|    100000|     100|0.10190122|  PASSED
          sts_serial|   7|    100000|     100|0.80188054|  PASSED
          sts_serial|   8|    100000|     100|0.97726575|  PASSED
          sts_serial|   8|    100000|     100|0.28003420|  PASSED
          sts_serial|   9|    100000|     100|0.75289685|  PASSED
          sts_serial|   9|    100000|     100|0.25868589|  PASSED
          sts_serial|  10|    100000|     100|0.85547365|  PASSED
          sts_serial|  10|    100000|     100|0.88114287|  PASSED
          sts_serial|  11|    100000|     100|0.90095241|  PASSED
          sts_serial|  11|    100000|     100|0.04555668|  PASSED
          sts_serial|  12|    100000|     100|0.39286858|  PASSED
          sts_serial|  12|    100000|     100|0.46834853|  PASSED
          sts_serial|  13|    100000|     100|0.72502416|  PASSED
          sts_serial|  13|    100000|     100|0.85579786|  PASSED
          sts_serial|  14|    100000|     100|0.92545137|  PASSED
          sts_serial|  14|    100000|     100|0.69144392|  PASSED
          sts_serial|  15|    100000|     100|0.99771539|   WEAK
          sts_serial|  15|    100000|     100|0.89555315|  PASSED
          sts_serial|  16|    100000|     100|0.62812310|  PASSED
          sts_serial|  16|    100000|     100|0.96326949|  PASSED
         rgb_bitdist|   1|    100000|     100|0.15030182|  PASSED
         rgb_bitdist|   2|    100000|     100|0.61727331|  PASSED
         rgb_bitdist|   3|    100000|     100|0.54936803|  PASSED
         rgb_bitdist|   4|    100000|     100|0.90204482|  PASSED
         rgb_bitdist|   5|    100000|     100|0.04142357|  PASSED
         rgb_bitdist|   6|    100000|     100|0.45595693|  PASSED
         rgb_bitdist|   7|    100000|     100|0.94478903|  PASSED
         rgb_bitdist|   8|    100000|     100|0.88592969|  PASSED
         rgb_bitdist|   9|    100000|     100|0.60208024|  PASSED
         rgb_bitdist|  10|    100000|     100|0.73526892|  PASSED
         rgb_bitdist|  11|    100000|     100|0.18976335|  PASSED
         rgb_bitdist|  12|    100000|     100|0.19902123|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.02167883|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.96638548|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.29207266|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.19275593|  PASSED
    rgb_permutations|   2|    100000|     100|0.94235533|  PASSED
    rgb_permutations|   3|    100000|     100|0.52524650|  PASSED
    rgb_permutations|   4|    100000|     100|0.27648346|  PASSED
    rgb_permutations|   5|    100000|     100|0.94893891|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.03300703|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.63648134|  PASSED
      rgb_lagged_sum|   2|   1000000|     100|0.56290092|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.42882616|  PASSED
      rgb_lagged_sum|   4|   1000000|     100|0.68566240|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.53627999|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.25068537|  PASSED
      rgb_lagged_sum|   7|   1000000|     100|0.00938163|  PASSED
      rgb_lagged_sum|   8|   1000000|     100|0.54494431|  PASSED
      rgb_lagged_sum|   9|   1000000|     100|0.89946909|  PASSED
      rgb_lagged_sum|  10|   1000000|     100|0.67904687|  PASSED
      rgb_lagged_sum|  11|   1000000|     100|0.71445244|  PASSED
      rgb_lagged_sum|  12|   1000000|     100|0.97467728|  PASSED
      rgb_lagged_sum|  13|   1000000|     100|0.26087411|  PASSED
      rgb_lagged_sum|  14|   1000000|     100|0.90586987|  PASSED
      rgb_lagged_sum|  15|   1000000|     100|0.27487956|  PASSED
      rgb_lagged_sum|  16|   1000000|     100|0.58254160|  PASSED
      rgb_lagged_sum|  17|   1000000|     100|0.76080192|  PASSED
      rgb_lagged_sum|  18|   1000000|     100|0.99497101|  PASSED
      rgb_lagged_sum|  19|   1000000|     100|0.17709443|  PASSED
      rgb_lagged_sum|  20|   1000000|     100|0.83034563|  PASSED
      rgb_lagged_sum|  21|   1000000|     100|0.07690672|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.97887892|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  23|   1000000|     100|0.68730734|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  24|   1000000|     100|0.71730190|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  25|   1000000|     100|0.30537204|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  26|   1000000|     100|0.20009519|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  27|   1000000|     100|0.92869573|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  28|   1000000|     100|0.88316722|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  29|   1000000|     100|0.56530348|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  30|   1000000|     100|0.18980453|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  31|   1000000|     100|0.21408993|  PASSED
# The file file_input_raw was rewound 1 times
      rgb_lagged_sum|  32|   1000000|     100|0.98490973|  PASSED
# The file file_input_raw was rewound 1 times
     rgb_kstest_test|   0|     10000|    1000|0.12838607|  PASSED
# The file file_input_raw was rewound 1 times
     dab_bytedistrib|   0|  51200000|       1|0.74977194|  PASSED
# The file file_input_raw was rewound 1 times
             dab_dct| 256|     50000|       1|0.50630197|  PASSED
Preparing to run test 207.  ntuple = 0
# The file file_input_raw was rewound 1 times
        dab_filltree|  32|  15000000|       1|0.40418672|  PASSED
        dab_filltree|  32|  15000000|       1|0.95036236|  PASSED
Preparing to run test 208.  ntuple = 0
# The file file_input_raw was rewound 1 times
       dab_filltree2|   0|   5000000|       1|0.13760846|  PASSED
       dab_filltree2|   1|   5000000|       1|0.81721352|  PASSED
Preparing to run test 209.  ntuple = 0
# The file file_input_raw was rewound 1 times
        dab_monobit2|  12|  65000000|       1|0.70283750|  PASSED
